[050,061,000,030, 011,300,100,100, 300,001,300,300, 040,300,050,020, 020,121,000,300, 101,141,151,031, 141,131,041,011, 121,000,110,100, 1, 51, 1, 27, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
[050,061,000,030, 011,300,100,100, 300,001,300,300, 040,300,050,020, 020,121,000,300, 101,141,151,031, 141,131,041,011, 121,001,110,100, 0, 51, 1, 28, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
[050,061,000,030, 011,300,100,100, 300,001,300,300, 040,300,050,020, 020,121,000,300, 101,141,151,031, 141,131,041,011, 121,001,111,100, 1, 51, 1, 29, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
[050,061,000,030, 011,300,100,100, 300,001,300,300, 040,300,050,020, 020,121,000,300, 101,141,151,031, 141,131,041,011, 121,001,111,101, 0, 51, 1, 30, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
[050,061,000,030, 011,300,100,100, 300,001,300,300, 040,300,050,020, 020,121,001,300, 101,141,151,031, 141,131,041,011, 121,001,111,101, 1, 51, 1, 31, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
[050,061,000,030, 011,300,100,100, 300,001,300,300, 040,300,051,020, 020,121,001,300, 101,141,151,031, 141,131,041,011, 121,001,111,101, 0, 51, 1, 32, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
[050,061,000,030, 011,300,100,100, 300,001,300,300, 040,300,051,021, 020,121,001,300, 101,141,151,031, 141,131,041,011, 121,001,111,101, 1, 51, 1, 33, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
[050,061,000,030, 011,300,100,100, 300,001,300,300, 041,300,051,021, 020,121,001,300, 101,141,151,031, 141,131,041,011, 121,001,111,101, 0, 51, 1, 34, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
[050,061,000,030, 011,300,100,100, 300,001,300,300, 041,300,051,021, 021,121,001,300, 101,141,151,031, 141,131,041,011, 121,001,111,101, 1, 51, 1, 35, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
[050,061,000,030, 011,300,101,100, 300,001,300,300, 041,300,051,021, 021,121,001,300, 101,141,151,031, 141,131,041,011, 121,001,111,101, 0, 51, 1, 36, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
[050,061,000,030, 011,300,101,101, 300,001,300,300, 041,300,051,021, 021,121,001,300, 101,141,151,031, 141,131,041,011, 121,001,111,101, 1, 51, 1, 37, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
[050,061,000,031, 011,300,101,101, 300,001,300,300, 041,300,051,021, 021,121,001,300, 101,141,151,031, 141,131,041,011, 121,001,111,101, 0, 51, 1, 38, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
[050,061,001,031, 011,300,101,101, 300,001,300,300, 041,300,051,021, 021,121,001,300, 101,141,151,031, 141,131,041,011, 121,001,111,101, 1, 51, 1, 39, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
[050,061,001,031, 011,300,101,101, 300,001,300,300, 041,300,051,021, 021,121,001,300, 101,141,151,031, 141,131,041,011, 121,001,111,101, 1, 51, 1, 39, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
